site,distance,diam,mass_overall,mass_above,mass_below,mass_mound
PL_DL_2,15.2,23.75,1011.157881,19.61246559,35.11691099,955.7996756
PL_DL_2,16.7,12.5,250.747155,7.301983771,11.37517096,232.4887038
PL_DL_2,32.7,24.25,1057.975794,20.25163874,36.42562378,1000.68114
PL_DL_2,35.8,12.5,250.747155,7.301983771,11.37517096,232.4887038
PL_DL_2,37.7,15.25,386.2334499,9.916910248,16.12971033,360.2570997
PL_DL_2,39.4,10.75,180.6908126,5.789125171,8.728135042,166.7755165
PL_DL_2,39.75,12.5,250.747155,7.301983771,11.37517096,232.4887038
PL_DL_2,43.3,14.85,364.562716,9.51935225,15.39407501,339.7721738
PL_DL_2,67.5,11.5,209.2022107,6.42241992,9.825635446,193.4831809
PL_DL_2,71.2,16.75,473.5512363,11.45766119,19.01886221,442.9501295
PL_DL_2,96.3,20.95,769.9523964,16.16853277,28.17325643,725.0594086
PL_DL_2,101.8,19,622.7090542,13.91094251,23.73116251,584.6810568
PL_DL_2,103.5,18,553.6984122,12.80004825,21.58144704,519.040264
PL_DL_2,117.5,9.75,146.1554841,4.981266717,7.352755069,134.5043295
PL_DL_2,129.6,12,229.4673264,6.857259681,10.58819554,212.4973885
PL_DL_2,176.7,26.5,1282.89128,23.2154217,42.56789755,1216.658096
PL_DL_2,176.9,21,773.9500973,16.2279709,28.29145131,728.8762629
PL_DL_3,7.5,13.75,308.4325826,8.455854505,13.4478682,286.7944629
PL_DL_3,9.5,32.5,1998.719527,31.78470177,60.91874513,1907.198358
PL_DL_3,18.3,16.5,458.3306305,11.195484,18.52314636,428.5192723
PL_DL_3,231,11,189.944385,5.997660282,9.087745382,175.4376926
PL_DL_3,28.8,15,372.6101201,9.667768337,15.66820505,347.3773139
PL_DL_3,53.6,13,273.0488672,7.756407969,12.18631987,253.4652407
PL_DL_3,56,11.75,219.2083873,6.638592308,10.20384797,202.8686638
PL_DL_3,59.5,39,2970.096003,42.08269192,83.90971827,2849.675841
PL_DL_3,63,28.5,1502.579997,25.96674819,48.37017081,1428.125834
PL_DL_3,67.9,33.75,2169.499184,33.68590785,65.0933259,2072.508672
PL_DL_3,70.2,17.75,537.1275069,12.52741724,21.05779514,503.2948844
PL_DL_3,75.8,28,1445.899883,25.26882618,46.88972664,1373.523054
PL_DL_3,78,37,2649.120004,38.80701084,76.49966636,2537.693241
PL_DL_3,95.6,17.25,504.7992396,11.98835814,20.02715479,472.5966846
PL_DL_3,98.1,18.25,570.5413753,13.07472914,22.11062813,535.0508332
PL_DL_3,102.2,22.5,899.0980767,18.04626148,31.93580401,848.4942519
PL_DL_3,122.1,37,2649.120004,38.80701084,76.49966636,2537.693241
PL_DL_3,126.2,37.75,2767.165819,40.02448323,79.24385317,2652.373869
PL_DL_3,141.8,28.75,1531.361576,26.31820072,49.11781308,1455.863549
PL_DL_3,147.7,33.25,2100.280422,32.9207848,63.40920189,2005.484146
PL_DL_3,156.3,29.5,1619.477721,27.38244477,51.39029486,1540.828171
PL_DL_3,161.2,28,1445.899883,25.26882618,46.88972664,1373.523054
PL_DL_3,165.5,34.5,2275.602372,34.84508808,67.65506822,2175.305556
PL_DL_3,167,18.75,605.0460592,13.63018888,23.18550396,567.8704997
PL_DL_3,172,21.25,794.1063265,16.5263055,28.88561844,748.1247999
PL_DL_3,177,13,273.0488672,7.756407969,12.18631987,253.4652407
PL_DL_3,181,23.5,988.1772534,19.29558085,34.47029986,933.7799987
PL_DL_3,185.6,22.25,877.5364551,17.73853239,31.31523623,827.8679874
PL_DL_3,187.4,24,1034.423889,19.93115445,35.76869002,978.0998573
PL_DL_3,190.6,23.75,1011.157881,19.61246559,35.11691099,955.7996756
PL_DL_4,1.5,17.25,504.7992396,11.98835814,20.02715479,472.5966846
PL_DL_4,4,20,696.1132646,15.05383262,25.96819243,654.6114525
PL_DL_4,7.9,16.45,455.3186924,11.14330413,18.42468025,425.6643933
PL_DL_4,14.9,13.25,284.5851062,7.987202929,12.60088705,264.3254327
PL_DL_4,15.2,13.25,284.5851062,7.987202929,12.60088705,264.3254327
PL_DL_4,20.5,19.55,662.5351305,14.53562168,24.95079481,622.6090285
PL_DL_4,24.5,11,189.944385,5.997660282,9.087745382,175.4376926
PL_DL_4,27.5,15.5,400.1211681,10.16826474,16.59697283,373.3933179
PL_DL_4,29.6,17,489.0405435,11.72195738,19.52020511,457.6423385
PL_DL_4,35.8,23,943.0700556,18.66725912,33.19263487,890.5797524
PL_DL_4,38.7,21.25,794.1063265,16.5263055,28.88561844,748.1247999
PL_DL_4,40.4,24,1034.423889,19.93115445,35.76869002,978.0998573
PL_DL_4,59.3,25.25,1155.052545,21.55136111,39.10464846,1093.829013
PL_DL_4,62.6,10.5,171.6861546,5.583189417,8.374794225,158.352239
PL_DL_4,63.1,20.75,754.073256,15.93154566,27.70260946,709.9013257
PL_DL_4,71.5,11.35,203.3194422,6.293924383,9.601666126,187.9682081
PL_DL_4,82.1,31.9,1919.423381,30.88594617,58.9573914,1830.507212
PL_DL_4,82.9,12.75,261.7698368,7.52799445,11.77773837,242.8533226
PL_DL_4,84.7,23.55,992.7505733,19.35881305,34.59920801,938.1615224
PL_DL_4,86.3,26.5,1282.89128,23.2154217,42.56789755,1216.658096
PL_DL_4,97.5,17.4,514.3840468,12.14920291,20.33400754,481.6954414
PL_DL_4,97.8,15.5,400.1211681,10.16826474,16.59697283,373.3933179
PL_DL_4,101.7,15.5,400.1211681,10.16826474,16.59697283,373.3933179
PL_DL_4,102.2,17,489.0405435,11.72195738,19.52020511,457.6423385
PL_DL_4,119,29,1560.438096,26.67130537,49.8703881,1483.892836
PL_DL_4,127.5,14.5,346.1536049,9.176190342,14.76255967,322.3835994
PL_DL_4,131.4,17,489.0405435,11.72195738,19.52020511,457.6423385
PL_DL_4,167.4,14.5,346.1536049,9.176190342,14.76255967,322.3835994
chorakdah,72.2,6,50.90297554,2.359221613,3.134302227,46.16618618
chorakdah,89.2,9.75,146.1554841,4.981266717,7.352755069,134.5043295
chorakdah,91.1,14.5,346.1536049,9.176190342,14.76255967,322.3835994
chorakdah,111.9,16.5,458.3306305,11.195484,18.52314636,428.5192723
chorakdah,126.3,6,50.90297554,2.359221613,3.134302227,46.16618618
chorakdah,128.5,17.5,520.8280037,12.25684936,20.53969132,487.8139441
chorakdah,162.5,12,229.4673264,6.857259681,10.58819554,212.4973885
chorakdah,162.8,9.5,138.1361968,4.786022077,7.024864172,127.0250647
chorakdah,163.5,16.5,458.3306305,11.195484,18.52314636,428.5192723
chorakdah,163.9,9.5,138.1361968,4.786022077,7.024864172,127.0250647
chorakdah,181.5,13.75,308.4325826,8.455854505,13.4478682,286.7944629
chorakdah,183.1,5.5,42.13556037,2.063478768,2.690141156,38.11477044
chorakdah,197,15,372.6101201,9.667768337,15.66820505,347.3773139
chorakdah,198.9,13.75,308.4325826,8.455854505,13.4478682,286.7944629
Sukharnaya,off,30,1679.702358,28.10011475,52.9298092,1598.935891
Sukharnaya,off,17.25,504.7992396,11.98835814,20.02715479,472.5966846
Sukharnaya,off,26.25,1256.743795,22.87914861,41.86513734,1191.520894
Sukharnaya,off,29.5,1619.477721,27.38244477,51.39029486,1540.828171
Sukharnaya,off,18.75,605.0460592,13.63018888,23.18550396,567.8704997
Sukharnaya,off,28.25,1474.092915,25.61695443,47.62747179,1400.679175
Sukharnaya,off,13.5,296.3794002,8.220358522,13.02141219,275.4348583
Sukharnaya,off,19.5,658.8594836,14.47843612,24.83883263,619.1072106
Sukharnaya,off,12.5,250.747155,7.301983771,11.37517096,232.4887038
Sukharnaya,off,11,189.944385,5.997660282,9.087745382,175.4376926
Sukharnaya,off,27,1336.059196,23.89310642,43.98850159,1267.793442
Sukharnaya,off,22,856.2570212,17.43266246,30.6999192,807.5185457
Sukharnaya,off,17.5,520.8280037,12.25684936,20.53969132,487.8139441
Sukharnaya,off,21.5,814.5425142,16.82653906,29.48509551,767.6475934
Sukharnaya,off,17.5,520.8280037,12.25684936,20.53969132,487.8139441
Sukharnaya,off,25.5,1180.041519,21.88069681,39.78716404,1117.824562
Sukharnaya,off,18,553.6984122,12.80004825,21.58144704,519.040264
Sukharnaya,off,28.75,1531.361576,26.31820072,49.11781308,1455.863549
Sukharnaya,off,28.5,1502.579997,25.96674819,48.37017081,1428.125834
Sukharnaya,off,18.5,587.6570441,13.35144693,22.64531985,551.3273338
cabin,57.8,19.5,658.8594836,14.47843612,24.83883263,619.1072106
cabin,73.3,32.5,1998.719527,31.78470177,60.91874513,1907.198358
cabin,85,37.5,2727.508561,39.61719583,78.32449834,2613.839439
cabin,86,21.5,814.5425142,16.82653906,29.48509551,767.6475934
cabin,87,28,1445.899883,25.26882618,46.88972664,1373.523054
cabin,94,28,1445.899883,25.26882618,46.88972664,1373.523054
cabin,103,27,1336.059196,23.89310642,43.98850159,1267.793442
cabin,104,30.5,1741.115449,28.82426494,54.48885096,1658.219992
cabin,123,23,943.0700556,18.66725912,33.19263487,890.5797524
cabin,133,24.5,1081.814107,20.57390991,37.08769926,1023.544113
cabin,147,26,1230.88666,22.54459833,41.16742047,1166.669941
cabin,154,20,696.1132646,15.05383262,25.96819243,654.6114525
cabin,164,23,943.0700556,18.66725912,33.19263487,890.5797524
cabin,171,23.5,988.1772534,19.29558085,34.47029986,933.7799987
cabin,173,26.5,1282.89128,23.2154217,42.56789755,1216.658096
cabin,199,22,856.2570212,17.43266246,30.6999192,807.5185457
cabin,200,30.5,1741.115449,28.82426494,54.48885096,1658.219992
cabin,off,30,1679.702358,28.10011475,52.9298092,1598.935891
cabin,off,27.5,1390.394164,24.57759367,45.4291411,1320.080333
cabin,off,32.5,1998.719527,31.78470177,60.91874513,1907.198358
SC_Ambarchik,1,25,1130.351981,21.22377933,38.4272242,1070.117471
SC_Ambarchik,8,13,273.0488672,7.756407969,12.18631987,253.4652407
SC_Ambarchik,20,11,189.944385,5.997660282,9.087745382,175.4376926
SC_Ambarchik,30,13.5,296.3794002,8.220358522,13.02141219,275.4348583
SC_Ambarchik,32.7,7,71.15130187,2.991034012,4.108805063,64.83010971
SC_Ambarchik,36.4,19.5,658.8594836,14.47843612,24.83883263,619.1072106
SC_Ambarchik,37.3,19,622.7090542,13.91094251,23.73116251,584.6810568
SC_Ambarchik,38.1,16,428.6927304,10.67754582,17.54867889,400.4384241
SC_Ambarchik,45.5,17,489.0405435,11.72195738,19.52020511,457.6423385
SC_Ambarchik,51.3,22.5,899.0980767,18.04626148,31.93580401,848.4942519
SC_Ambarchik,57.1,19.75,677.348151,14.76515232,25.40080976,636.7242215
SC_Ambarchik,59.8,21.5,814.5425142,16.82653906,29.48509551,767.6475934
SC_Ambarchik,61.7,22,856.2570212,17.43266246,30.6999192,807.5185457
SC_Ambarchik,72.6,13.5,296.3794002,8.220358522,13.02141219,275.4348583
SC_Ambarchik,73.8,21.5,814.5425142,16.82653906,29.48509551,767.6475934
SC_Ambarchik,77.3,21,773.9500973,16.2279709,28.29145131,728.8762629
SC_Ambarchik,82.4,14,320.7454739,8.693671178,13.88022861,298.4051781
SC_Ambarchik,90.2,13,273.0488672,7.756407969,12.18631987,253.4652407
SC_Ambarchik,95.2,16.5,458.3306305,11.195484,18.52314636,428.5192723
SC_Ambarchik,104.4,18,553.6984122,12.80004825,21.58144704,519.040264
SC_Ambarchik,106.1,18.5,587.6570441,13.35144693,22.64531985,551.3273338
SC_Ambarchik,112.4,20,696.1132646,15.05383262,25.96819243,654.6114525
SC_Ambarchik,113.9,33.5,2134.738392,33.30257646,64.24888776,2038.846037
SC_Ambarchik,116,21.5,814.5425142,16.82653906,29.48509551,767.6475934
SC_Ambarchik,116.5,21.5,814.5425142,16.82653906,29.48509551,767.6475934
SC_Ambarchik,118.2,17,489.0405435,11.72195738,19.52020511,457.6423385
SC_Ambarchik,120.7,21,773.9500973,16.2279709,28.29145131,728.8762629
SC_Ambarchik,127.1,21.5,814.5425142,16.82653906,29.48509551,767.6475934
SC_Ambarchik,152.4,10.5,171.6861546,5.583189417,8.374794225,158.352239
SC_Ambarchik,153.7,20.75,754.073256,15.93154566,27.70260946,709.9013257
SC_Ambarchik,161.6,14,320.7454739,8.693671178,13.88022861,298.4051781
SC_Ambarchik,172.3,23.5,988.1772534,19.29558085,34.47029986,933.7799987
SC_Ambarchik,192.7,19,622.7090542,13.91094251,23.73116251,584.6810568
SC_Ambarchik,193.1,23,943.0700556,18.66725912,33.19263487,890.5797524
SC_Ambarchik,199,19,622.7090542,13.91094251,23.73116251,584.6810568
Chariot L41,0,28.5,1502.579997,25.96674819,48.37017081,1428.125834
Chariot L41,0,11.5,209.2022107,6.42241992,9.825635446,193.4831809
Chariot L41,0,19.55,662.5351305,14.53562168,24.95079481,622.6090285
Chariot L41,0,26.25,1256.743795,22.87914861,41.86513734,1191.520894
Chariot L41,0,33.75,2169.499184,33.68590785,65.0933259,2072.508672
Chariot L41,0,37.45,2719.614174,39.53591361,78.14118194,2606.169489
Chariot L41,0,45,4053.076066,52.45285164,107.884471,3905.516734
Chariot L41,0,32.95,2059.330033,32.46467477,62.40786407,1965.846215
Chariot L41,0,15.65,408.5810149,10.3201326,16.88008431,381.3984887
Chariot L41,1,26.35,1267.167921,23.01345153,42.14563688,1201.541394
Chariot L41,1,20.35,722.8499953,15.46126316,26.77157802,680.108857
Chariot L41,1,15.05,375.3136709,9.717418907,15.76004442,349.9327974
Chariot L41,1,16.9,482.8125323,11.61598555,19.31899401,451.7340422
Chariot L41,1,26.8,1314.652193,23.62121297,43.41785064,1247.201361
Chariot L41,1,21.55,818.6633966,16.88681275,29.60562678,771.5851203
Chariot L41,1,22,856.2570212,17.43266246,30.6999192,807.5185457
Chariot L41,1,18.6,594.5798129,13.46270151,22.86073542,557.9125595
Chariot L41,1,30.65,1759.771633,29.04276626,54.96035956,1676.235208
Chariot L41,1,30.95,1797.406164,29.48150003,55.90861956,1712.584751
Chariot L41,1,20,696.1132646,15.05383262,25.96819243,654.6114525
Chariot L41,2,19.8,681.0790387,14.82273162,25.51385438,640.2800279
Chariot L41,2,14.95,369.9171147,9.618206946,15.5765969,344.8320534
Chariot L41,2,7.25,76.78761398,3.157043423,4.36999142,70.03954908
Chariot L41,2,21.6,822.7955045,16.94716191,29.72636973,775.5336485
Chariot L41,2,18.95,619.1545067,13.85463144,23.62159369,581.2975195
Chariot L41,2,7.5,82.65649024,3.3261695,4.638079246,75.46956629
Chariot L41,2,22.1,864.7349673,17.55478671,30.945415,815.625144
Chariot L41,2,5.45,41.30782836,2.034673686,2.647338587,37.35576509
Chariot L41,2,29.5,1619.477721,27.38244477,51.39029486,1540.828171
Chariot L41,3,7.25,76.78761398,3.157043423,4.36999142,70.03954908
Chariot L41,3,9.5,138.1361968,4.786022077,7.024864172,127.0250647
Chariot L41,3,20.2,711.3248005,15.28618337,26.42597943,669.1162593
Chariot L41,3,12.5,250.747155,7.301983771,11.37517096,232.4887038
Chariot L41,3,23.25,965.4814867,18.98050904,33.82886998,912.0402262
Chariot L41,3,13.8,310.8743581,8.503232806,13.53386877,289.0964876
Chariot L41,3,22.45,894.7631511,17.98456739,31.81127108,844.346823
Chariot L41,3,7,71.15130187,2.991034012,4.108805063,64.83010971
Chariot L41,3,19.9,688.5740071,14.93812554,25.74059176,647.4240894
Chariot L41,3,23.95,1029.747832,19.86727277,35.63792142,973.6173519
Chariot L41,3,16.3,446.3471435,10.9872778,18.13063904,417.162226
Chariot L41,3,24.3,1062.720527,20.31595029,36.55762795,1005.23118
Chariot L41,4,22.5,899.0980767,18.04626148,31.93580401,848.4942519
Chariot L41,4,30.55,1747.322254,28.89703447,54.64582611,1664.213255
Chariot L41,4,20.85,761.9905028,16.04988596,27.93750618,717.4585108
Chariot L41,4,15.2,383.4876568,9.866904324,16.03694796,357.6606552
Chariot L41,4,30.15,1698.001343,28.31668164,53.39547496,1616.59742
Chariot L41,4,34.2,2232.832963,34.37976772,66.62526283,2133.860733
Chariot L41,4,20.55,738.3725549,15.69578729,27.23538063,694.9179226
Chariot L41,4,27.8,1423.556871,24.99152735,46.30310454,1352.006994
Chariot L41,4,15.6,405.7504509,10.26942236,16.78548474,378.719796
Chariot L41,4,19.45,655.1948704,14.42132959,24.72708734,615.6161737
Chariot L41,4,19.5,658.8594836,14.47843612,24.83883263,619.1072106
Chariot L41,5,20.2,711.3248005,15.28618337,26.42597943,669.1162593
Chariot L41,5,12,229.4673264,6.857259681,10.58819554,212.4973885
Chariot L41,5,21.1,781.9790304,16.3470762,28.52848,736.5428088
Chariot L41,5,24.5,1081.814107,20.57390991,37.08769926,1023.544113
Chariot L41,5,15.2,383.4876568,9.866904324,16.03694796,357.6606552
Chariot L41,5,19.85,684.8209892,14.88038938,25.6271151,643.8466487
Chariot L41,5,26.95,1330.689949,23.82503088,43.8455381,1262.628159
Chariot L41,5,28,1445.899883,25.26882618,46.88972664,1373.523054
Chariot L41,5,22.25,877.5364551,17.73853239,31.31523623,827.8679874
Chariot L41,5,21,773.9500973,16.2279709,28.29145131,728.8762629
Chariot L41,5,22.5,899.0980767,18.04626148,31.93580401,848.4942519
Chariot L41,5,15.1,378.0277733,9.767158518,15.85211482,352.4985109
Chariot L41,6,16.95,485.9211529,11.66892932,19.41948735,454.6829507
Chariot L41,6,11,189.944385,5.997660282,9.087745382,175.4376926
Chariot L41,6,30.35,1722.566531,28.60634241,54.01909276,1640.311006
Chariot L41,6,16,428.6927304,10.67754582,17.54867889,400.4384241
Chariot L41,6,13.1,277.63245,7.848441359,12.35143003,257.7794706
Chariot L41,6,21.85,843.6245827,17.25003693,30.33325535,795.4414925
Chariot L41,6,20.25,715.1554249,15.34446567,26.54096409,672.769593
Chariot L41,6,20.05,699.8995138,15.11180336,26.08231617,658.2213859
Chariot L41,6,25.6,1190.117974,22.01292041,40.06159311,1127.50243
Chariot L41,6,20.25,715.1554249,15.34446567,26.54096409,672.769593
Chariot L41,6,21.05,777.9589738,16.28748541,28.40985921,732.7040612
Chariot L41,7,19.75,677.348151,14.76515232,25.40080976,636.7242215
Chariot L41,7,15.45,397.3224376,10.11781764,16.50306085,370.7455189
Chariot L41,7,21.5,814.5425142,16.82653906,29.48509551,767.6475934
Chariot L41,7,20.95,769.9523964,16.16853277,28.17325643,725.0594086
Chariot L41,7,12.55,252.9312252,7.346992632,11.45520193,234.5418909
Chariot L41,7,13.9,315.7891003,8.598267265,13.70657759,293.7306997
Chariot L41,7,21.35,802.2471747,16.64617162,29.12477293,755.90097
Chariot L41,7,28.8,1537.153271,26.38868969,49.2679338,1461.446064
Chariot L41,7,17.5,520.8280037,12.25684936,20.53969132,487.8139441
Chariot L41,7,23.05,947.5296204,18.72976292,33.31946566,894.8495325
Chariot L41,7,21.2,790.0527021,16.46648633,28.76635974,744.2531729
Chariot L41,7,15,372.6101201,9.667768337,15.66820505,347.3773139
Chariot L41,7,20.95,769.9523964,16.16853277,28.17325643,725.0594086
Chariot L41,7,19.7,673.6283212,14.70765158,25.28798136,633.1792239
Chariot L41,8,31.5,1867.520517,30.29181047,57.66520423,1780.333069
Chariot L41,8,17.7,533.8459152,12.47313819,20.95372992,500.1775653
Chariot L41,8,33.85,2183.488379,33.83967035,65.43242985,2086.058036
Chariot L41,8,25.95,1225.750033,22.47789569,41.02848334,1161.734052
Chariot L41,8,35.95,2488.511487,37.124817,72.72798669,2381.777471
Chariot L41,8,18.55,591.112959,13.40703379,22.75291786,554.6146104
Chariot L41,8,14.15,328.2582058,8.83746711,14.14246817,305.4925227
Chariot L41,8,17.9,547.0374397,12.69074913,21.37132173,512.7103312
Chariot L41,8,19.7,673.6283212,14.70765158,25.28798136,633.1792239
Chariot L41,9,29.45,1613.52049,27.31103611,51.2374205,1535.081947
Chariot L41,9,25.85,1215.511547,22.34469829,40.75121606,1151.896539
Chariot L41,9,29.95,1673.62647,28.02805532,52.77497772,1593.072247
Chariot L41,9,19.9,688.5740071,14.93812554,25.74059176,647.4240894
Chariot L41,9,22.25,877.5364551,17.73853239,31.31523623,827.8679874
Chariot L41,9,30.15,1698.001343,28.31668164,53.39547496,1616.59742
Chariot L41,9,13.15,279.9396911,7.894600517,12.43434369,259.9515013
Chariot L41,9,24.3,1062.720527,20.31595029,36.55762795,1005.23118
Chariot L41,9,29.2,1583.911967,26.95497418,50.47599269,1506.526542
Chariot L41,9,29.4,1607.575106,27.23969281,51.0847423,1529.347443
Chariot L41,9,19.95,692.3380973,14.99593998,25.85428425,651.0123555
Chariot L41,10,24.25,1057.975794,20.25163874,36.42562378,1000.68114
Chariot L41,10,24.15,1048.520691,20.12323012,36.16223254,991.6148567
Chariot L41,10,12.8,264.0051072,7.57348562,11.85897446,244.9558909
Chariot L41,10,20.3,718.9971549,15.40282562,26.65616367,676.4337904
Chariot L41,10,19.8,681.0790387,14.82273162,25.51385438,640.2800279
Chariot L41,10,23.75,1011.157881,19.61246559,35.11691099,955.7996756
Chariot L41,10,11.8,221.2399244,6.682126965,10.2802277,204.7749159
Chariot L41,10,14.25,333.3188825,8.933789354,14.31846754,310.2679218
Chariot L41,10,28.1,1457.141838,25.40787718,47.18422955,1384.350671
